part_number,title,description,toc_url,toc_url_status,pdf_url
e22957,iSetup Developer's Guide,Describes APIs that can be used with Oracle iSetup in Oracle E-Business Suite.,https://docs.oracle.com/cd/doc.122/e22957/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e22957.pdf
e22958,iSetup User's Guide,Describes the usage of Oracle iSetup in Oracle E-Business Suite.,https://docs.oracle.com/cd/doc.122/e22958/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e22958.pdf
e49076,iStore Implementation and Administration Guide,This guide describes the implementation and administration procedures for Oracle iStore.,https://docs.oracle.com/cd/doc.122/e49076/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49076.pdf
e49073,iStore Quick Reference Guide,This guide offers quick reference to Oracle iStore.,https://docs.oracle.com/cd/doc.122/e49073/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49073.pdf
e48971,iSupplier Portal Implementation Guide,Oracle iSupplier Portal processes and procedures.,https://docs.oracle.com/cd/doc.122/e48971/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48971.pdf
e48972,iSupplier Portal User's Guide,Oracle iSupplier Portal procedures for transactions between buyers and suppliers.,https://docs.oracle.com/cd/doc.122/e48972/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48972.pdf
e49101,iSupport Implementation and Administration Guide,This guide describes the implementation and administration processes and procedures for Oracle iSupport.,https://docs.oracle.com/cd/doc.122/e49101/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49101.pdf
e49102,Knowledge Management Implementation and Administration Guide,This guide provides implementation and administration concepts and procedures for Oracle Knowledge Management.,https://docs.oracle.com/cd/doc.122/e49102/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49102.pdf
e49103,Knowledge Management User's Guide,This guide describes the user processes and procedures for Oracle Knowledge Management.,https://docs.oracle.com/cd/doc.122/e49103/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49103.pdf
e59069,Labor Distribution User Guide,Oracle Labor Distribution User Guide,https://docs.oracle.com/cd/doc.122/e59069/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e59069.pdf
e49030,Leads Management Implementation and Administration Guide,This guide details the implementation processes and procedures for Oracle Leads Management.,https://docs.oracle.com/cd/doc.122/e49030/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49030.pdf
e59065,Learning Management Implementation Guide,Discusses how to implement OLM,https://docs.oracle.com/cd/doc.122/e59065/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e59065.pdf
e59064,Learning Management User's Guide,Describes how to use OLM to accomplish online and offline learning goals.,https://docs.oracle.com/cd/doc.122/e59064/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e59064.pdf
e48777,Lease and Finance Management Implementation Guide,This guide provides conceptual overviews and detailed procedures for implementing Oracle Lease and Finance Management.,https://docs.oracle.com/cd/doc.122/e48777/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48777.pdf
e48775,Lease and Finance Management User's Guide,This guide details the user processes and conceptual information for Oracle Lease and Finance Management.,https://docs.oracle.com/cd/doc.122/e48775/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48775.pdf
e48863,Loans User Guide,This guide describes the user procedures for Oracle Loans.,https://docs.oracle.com/cd/doc.122/e48863/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48863.pdf
e48906,Manufacturing Execution System for Discrete Manufacturing User's Guide,This guide provides user concepts and procedures for Oracle Manufacturing Execution System for Discrete Manufacturing.,https://docs.oracle.com/cd/doc.122/e48906/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48906.pdf
e49057,Manufacturing Execution System for Process Manufacturing User's Guide,This book provides information about Manufacturing Execution System for Process Manufacturing.,https://docs.oracle.com/cd/doc.122/e49057/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49057.pdf
e48945,Manufacturing Operations Center Implementation Guide,This guide describes the implementation processes and procedures for Oracle Manufacturing Operations Center.,https://docs.oracle.com/cd/doc.122/e48945/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48945.pdf
e48947,Manufacturing Operations Center User's Guide,Provides step-by-step procedures on how to use Oracle Manufacturing Operations Center.,https://docs.oracle.com/cd/doc.122/e48947/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48947.pdf
e48794,Manufacturing Scheduling User's Guide,12.2.2 Release - GA Release March 2013.,https://docs.oracle.com/cd/doc.122/e48794/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48794.pdf
e48951,Manufacturing: Implementing Oracle E-Records in Discrete Manufacturing Guide,This guide provides implementation and administration concepts and procedures for Oracle E-Records in Discrete Manufacturing.,https://docs.oracle.com/cd/doc.122/e48951/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48951.pdf
e49024,Marketing Implementation Guide,This guide describes the implementation processes and procedures for Oracle Marketing.,https://docs.oracle.com/cd/doc.122/e49024/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49024.pdf
e49025,Marketing User Guide,This guide describes the user processes and procedures for Oracle Marketing.,https://docs.oracle.com/cd/doc.122/e49025/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49025.pdf
e48994,Mobile Field Service Implementation Guide,"Describes how implementation engineers, system administrators, and any other administrator-level users can implement and/or administer Oracle Mobile Field Service",https://docs.oracle.com/cd/doc.122/e48994/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48994.pdf
e48996,Mobile Field Service User's Guide,Describes how field service engineers/technicians use Oracle Mobile field Service,https://docs.oracle.com/cd/doc.122/e48996/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48996.pdf
e49055,Mobile Supply Chain Applications for Oracle Process Manufacturing User's Guide,Provides information for Oracle Mobile Supply Chain Applications.,https://docs.oracle.com/cd/doc.122/e49055/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49055.pdf
e48825,Mobile Supply Chain Applications Implementation Guide,This guide details the implementation processes and procedures for Oracle Mobile Supply Chain Applications.,https://docs.oracle.com/cd/doc.122/e48825/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48825.pdf
e48826,Mobile Supply Chain Applications User's Guide,This guide describes the processes and procedures for using Oracle Mobile Supply Chain Applications.,https://docs.oracle.com/cd/doc.122/e48826/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48826.pdf
e48795,MRP User's Guide,Oracle E-Business Suite Material Requirements Planning (MRP) User's Guide,https://docs.oracle.com/cd/doc.122/e48795/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48795.pdf
e49148,Number Portability Concepts and Procedures,This guide provides the concepts and procedures for Oracle Number Portability.,https://docs.oracle.com/cd/doc.122/e49148/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49148.pdf
e48993,One-to-One Fulfillment Implementation Guide,This guide details the implementation processes and procedures for Oracle One-to-One Fulfillment.,https://docs.oracle.com/cd/doc.122/e48993/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48993.pdf
e48842,Order Management Implementation Manual,Oracle Order Management implementation processes and procedures.,https://docs.oracle.com/cd/doc.122/e48842/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48842.pdf
e48843,Order Management User's Guide,Oracle Order Management user processes and procedures.,https://docs.oracle.com/cd/doc.122/e48843/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48843.pdf
e48844,Order Management Using Oracle Workflow in Oracle Order Management Guide,Using Oracle Workflow in Oracle Order Management for installation and configuration.,https://docs.oracle.com/cd/doc.122/e48844/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48844.pdf
e48953,Outsourced Manufacturing User's Guide,"Provides information for users, administrators, and implementers of the Oracle Outsourced Manufacturing application for Discrete, Seiban-Based, and Process Manufacturing.",https://docs.oracle.com/cd/doc.122/e48953/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48953.pdf
e49027,Partner Management Implementation and Administration Guide,This guide details the implementation and administration processes and procedures for Oracle Partner Management.,https://docs.oracle.com/cd/doc.122/e49027/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49027.pdf
e49028,Partner Management Vendor User Guide,This guide details the user processes and procedures for Oracle Partner Management Vendor.,https://docs.oracle.com/cd/doc.122/e49028/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49028.pdf
e48761,Payables Implementation Guide,Describes Oracle Payables Implementation Procedures,https://docs.oracle.com/cd/doc.122/e48761/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48761.pdf
e48763,Payables Reference Guide,Describes Oracle Payables Reference Materials,https://docs.oracle.com/cd/doc.122/e48763/h/uaework/tmp/archive/e48763/toc.htm,legacy_broken,https://docs.oracle.com/cd/E26401_01/doc.122/e48763.pdf
e48760,Payables User's Guide,Describes Oracle Payables User Instruction and Procedures,https://docs.oracle.com/cd/doc.122/e48760/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48760.pdf
e48768,Payments Implementation Guide,Describes Oracle Payments Implementation Procedures,https://docs.oracle.com/cd/doc.122/e48768/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48768.pdf
e48766,Payments User's Guide,Describes Oracle Payments User Instructions and Procedures,https://docs.oracle.com/cd/doc.122/e48766/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48766.pdf
e59067,Performance Management Implementation and User Guide,Provides information on how to set up and use performance management functions.,https://docs.oracle.com/cd/doc.122/e59067/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e59067.pdf
e48942,Price Protection Implementation Guide,This guide describes the implementation processes and procedures for Oracle Price Protection.,https://docs.oracle.com/cd/doc.122/e48942/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48942.pdf
e49017,Price Protection User Guide,This guide describes the user processes and procedures for Oracle Price Protection.,https://docs.oracle.com/cd/doc.122/e49017/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49017.pdf
e49061,Process Manufacturing Cost Management User's Guide,This guide includes information about cost management for Process Manufacturing.,https://docs.oracle.com/cd/doc.122/e49061/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49061.pdf
e49068,Process Manufacturing Process Execution User's Guide,Provides information about Process Execution for Process Manufacturing.,https://docs.oracle.com/cd/doc.122/e49068/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49068.pdf
e49065,Process Manufacturing Process Planning User's Guide,This guide provides information about Process Planning in Process Manufacturing.,https://docs.oracle.com/cd/doc.122/e49065/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49065.pdf
e49064,Process Manufacturing Product Development User's Guide,This book provides information about Product Development in Process Manufacturing.,https://docs.oracle.com/cd/doc.122/e49064/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49064.pdf
e49067,Process Manufacturing Quality Management User's Guide,This book provides information about Quality Management for Process Manufacturing.,https://docs.oracle.com/cd/doc.122/e49067/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49067.pdf
e49056,Process Manufacturing Regulatory Management User's Guide,This guide provides user concepts and procedures for Oracle Process Manufacturing Regulatory Management.,https://docs.oracle.com/cd/doc.122/e49056/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49056.pdf
e49069,Process Manufacturing System Administration User's Guide,This guide describes the processes and procedures for Oracle Process Manufacturing Administration.,https://docs.oracle.com/cd/doc.122/e49069/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49069.pdf
e79124,Procurement Command Center Plus Process Guide,Oracle Procurement Command Center Plus Process Guide,https://docs.oracle.com/cd/doc.122/e79124/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e79124.pdf
e48946,Procurement Contracts Implementation and Administration Guide,Describes implementation steps for Oracle Procurement Contracts.,https://docs.oracle.com/cd/doc.122/e48946/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48946.pdf
e48841,Product Hub Implementation Guide,This guide describes the implementation and setup of Oracle Product Hub.,https://docs.oracle.com/cd/doc.122/e48841/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48841.pdf
e48837,Product Hub User's Guide,Describes how to use the features available in Oracle Product Hub.,https://docs.oracle.com/cd/doc.122/e48837/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48837.pdf
e48797,Production Scheduling Implementation Guide,12.2.5 Release - GA Release October 2015.,https://docs.oracle.com/cd/doc.122/e48797/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48797.pdf
e48798,Production Scheduling Installation Guide,12.2.4 Release - GA Release August 2014.,https://docs.oracle.com/cd/doc.122/e48798/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48798.pdf
e49079,Project Billing User Guide,This guide describes the processes and procedures for using Oracle Project Billing. This Revision is targeted for Early Adopters.,https://docs.oracle.com/cd/doc.122/e49079/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49079.pdf
e48928,Project Contracts Implementation Guide,Describes the implementation steps for Oracle Project Contracts.,https://docs.oracle.com/cd/doc.122/e48928/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48928.pdf
e48960,Project Contracts User Guide,Describes the user steps for Oracle Project Contracts.,https://docs.oracle.com/cd/doc.122/e48960/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48960.pdf
e48918,Project Costing User's Guide,This guide describes the processes and procedures for using Oracle Project Costing.,https://docs.oracle.com/cd/doc.122/e48918/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48918.pdf
e48955,Project Manufacturing Implementation Guide,This guide provides implementation and administration concepts and procedures for Oracle Project Manufacturing.,https://docs.oracle.com/cd/doc.122/e48955/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48955.pdf
e48956,Project Manufacturing User's Guide,This guide provides user concepts and procedures for Oracle Project Manufacturing.,https://docs.oracle.com/cd/doc.122/e48956/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48956.pdf
e49016,Project Planning and Control User Guide,"PDF and This Revision of PJT UG is targeted for Early Adopter Release of G-Invoicing. Updated Patch Release details, September 2020.",https://docs.oracle.com/cd/doc.122/e49016/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49016.pdf
e49082,Project Portfolio Analysis User Guide,This guide provides user concepts and procedures for Oracle Project Portfolio Analysis.,https://docs.oracle.com/cd/doc.122/e49082/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49082.pdf
e79122,Project Procurement Command Center Plus Process Guide,Oracle Project Procurement Command Center Plus processes and procedures.,https://docs.oracle.com/cd/doc.122/e79122/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e79122.pdf
e49083,Project Resource Management User Guide,This guide provides user concepts and procedures for Oracle Project Resource Management.,https://docs.oracle.com/cd/doc.122/e49083/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49083.pdf
e49018,Projects Fundamentals Guide,This guide describes the fundamentals of Oracle Projects.,https://docs.oracle.com/cd/doc.122/e49018/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49018.pdf
e49019,Projects Implementation Guide,This Revision includes changes made for Early Adopters for G-Invoicing.,https://docs.oracle.com/cd/doc.122/e49019/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49019.pdf
e48924,Property Manager Implementation Guide,This guide describes the implementation processes and procedures for Oracle Property Manager.,https://docs.oracle.com/cd/doc.122/e48924/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48924.pdf
e48922,Property Manager User's Guide,This guide describes the user processes and procedures for Oracle Property Manager.,https://docs.oracle.com/cd/doc.122/e48922/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48922.pdf
e49046,Proposals Implementation Guide,This guide describes the implementation processes and procedures for Oracle Proposals.,https://docs.oracle.com/cd/doc.122/e49046/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49046.pdf
e49037,Proposals User Guide,This guide describes the user processes and procedures for Oracle Proposals.,https://docs.oracle.com/cd/doc.122/e49037/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49037.pdf
e48814,Public Sector Financials (International) Implementation Guide,This guide contains implementation steps required for Oracle Public Sector Financials (International).,https://docs.oracle.com/cd/doc.122/e48814/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48814.pdf
e48808,Public Sector Financials (International) User Guide,This guide details the user processes and conceptual information for Oracle Public Sector Financials (International).,https://docs.oracle.com/cd/doc.122/e48808/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48808.pdf
e48793,Public Sector Financials User Guide,This guide provides user concepts and processes for Oracle Public Sector Financials.,https://docs.oracle.com/cd/doc.122/e48793/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48793.pdf
e48931,Purchasing User's Guide,Describes procurement management using Oracle Purchasing,https://docs.oracle.com/cd/doc.122/e48931/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48931.pdf
e48959,Quality Implementation Guide,This guide provides implementation and administration concepts and procedures for Oracle Quality.,https://docs.oracle.com/cd/doc.122/e48959/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48959.pdf
e48961,Quality User's Guide,"Provides information for users, administrators, and implementers of the Oracle Quality application.",https://docs.oracle.com/cd/doc.122/e48961/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48961.pdf
e49070,Quoting Implementation Guide,"Describes how to set up quote statuses to indicate the evolution of a quote to an order, define status transition rules, set up defaults for an operating unit, and define credit check rules.",https://docs.oracle.com/cd/doc.122/e49070/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49070.pdf
e49071,Quoting User Guide,"Describes how to create and modify quote templates, add and configure simple and related products, manage pricing and pricing adjustments, determine customer credit worthiness, and perform real-time global product availability checks.",https://docs.oracle.com/cd/doc.122/e49071/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49071.pdf
e48787,Rapid Planning Implementation and User's Guide,Presents Oracle Rapid Planning Implementation and User's Guide.,https://docs.oracle.com/cd/doc.122/e48787/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48787.pdf
e48788,Rapid Planning Installation Guide,12.2.5.1 Release October 2015 GA. Early archive due to P1 bug June 2015. There are no 12.2.5 changes.,https://docs.oracle.com/cd/doc.122/e48788/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48788.pdf
f10310,Receivables Implementation Guide,This guide describes the implementation processes and procedures for Oracle Receivables.,https://docs.oracle.com/cd/doc.122/f10310/toc.htm,ok,https://docs.oracle.com/cd/doc.122/f10310.pdf
f10312,Receivables Reference Guide,This guide describes the reference documentation for Oracle Receivables.,https://docs.oracle.com/cd/doc.122/f10312/toc.htm,ok,https://docs.oracle.com/cd/doc.122/f10312.pdf
f10570,Receivables User Guide,This guide provides user concepts and procedures for Oracle Receivables.,https://docs.oracle.com/cd/doc.122/f10570/toc.htm,ok,https://docs.oracle.com/cd/doc.122/f10570.pdf
e48840,Receivables: Golden Tax Adaptor for Mainland China User's Guide,This guide provides user concepts and procedures for Oracle Receivables: Golden Tax Adaptor for Mainland China.,https://docs.oracle.com/cd/doc.122/e48840/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48840.pdf
e48848,Release Management Implementation Manual,This guide details the processes and procedures for implementing Oracle Release Management.,https://docs.oracle.com/cd/doc.122/e48848/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48848.pdf
e48849,Release Management User's Guide,This guide details the processes and procedures for using Oracle Release Management.,https://docs.oracle.com/cd/doc.122/e48849/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48849.pdf
e22006,Report Manager User's Guide,Describes how to produce and manage point-in-time reports with Oracle Report Manager.,https://docs.oracle.com/cd/doc.122/e22006/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e22006.pdf
e48990,Sales Contracts Implementation and Administration Guide,Describes the implementation steps for Oracle Sales Contracts.,https://docs.oracle.com/cd/doc.122/e48990/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48990.pdf
e49034,Sales for Handhelds Implementation Guide,This guide describes the implementation processes and procedures for Oracle Sales for Handhelds.,https://docs.oracle.com/cd/doc.122/e49034/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49034.pdf
e49033,Sales for Handhelds User Guide,This guide describes the user processes and procedures for Oracle Sales for Handhelds.,https://docs.oracle.com/cd/doc.122/e49033/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49033.pdf
e49032,Sales Implementation Guide,This guide describes the implementation processes and procedures for Oracle Sales.,https://docs.oracle.com/cd/doc.122/e49032/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49032.pdf
e49031,Sales Offline Implementation Guide,This guide describes the implementation processes and procedures for Oracle Sales Offline.,https://docs.oracle.com/cd/doc.122/e49031/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49031.pdf
e49029,Sales Offline User Guide,This guide describes the user processes and procedures for Oracle Sales Offline.,https://docs.oracle.com/cd/doc.122/e49029/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49029.pdf
e49026,Sales User Guide,This guide provides user processes and procedures for Oracle Sales.,https://docs.oracle.com/cd/doc.122/e49026/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49026.pdf
e49094,Scripting Developer's Guide,This guide details the development processes and procedures for Oracle Scripting.,https://docs.oracle.com/cd/doc.122/e49094/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49094.pdf
e49093,Scripting Implementation Guide,This guide describes the implementation processes and procedures for Oracle Scripting.,https://docs.oracle.com/cd/doc.122/e49093/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49093.pdf
e49092,Scripting User Guide,This guide describes the user processes and procedures for Oracle Scripting.,https://docs.oracle.com/cd/doc.122/e49092/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49092.pdf
e59068,Self-Service Human Resources Deploy Self-Service Capability Guide,"Provides information on how to set up and use self-service human resources (SSHR) functions for managers, HR Professionals, and employees.",https://docs.oracle.com/cd/doc.122/e59068/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e59068.pdf
e48995,Service Contracts Implementation Guide,Describes implementation steps for Oracle Service Contracts. This guide contains the referenced Enterprise Command Center content.,https://docs.oracle.com/cd/doc.122/e48995/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48995.pdf
e48992,Service Contracts User Guide,Describes user processes for Oracle Service Contracts. This guide contains the referenced Enterprise Command Center content.,https://docs.oracle.com/cd/doc.122/e48992/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48992.pdf
e49149,Service Fulfillment Manager Concepts and Procedures,This guide provides concepts and procedures for Oracle Service Fulfillment Manager.,https://docs.oracle.com/cd/doc.122/e49149/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49149.pdf
e49150,Service Fulfillment Manager Implementation Guide,This guide provides implementation and administration concepts and procedures for Oracle Service Fulfillment Manager.,https://docs.oracle.com/cd/doc.122/e49150/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49150.pdf
e48778,Service Parts Planning Implementation and User's Guide,Presents Oracle Service Parts Planning Implementation and User's Guide.,https://docs.oracle.com/cd/doc.122/e48778/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48778.pdf
e68109,Services Procurement Process Guide,"This guide details the process of implementing, setting up, and using Oracle Services Procurement.",https://docs.oracle.com/cd/doc.122/e68109/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e68109.pdf
e48847,Shipping Execution User's Guide,Provides information on how to use the Oracle Shipping Execution application.,https://docs.oracle.com/cd/doc.122/e48847/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48847.pdf
e48944,Shop Floor Management User's Guide,This guide describes the user processes and procedures for Oracle Shop Floor Management.,https://docs.oracle.com/cd/doc.122/e48944/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48944.pdf
e48967,Sourcing Implementation and Administration Guide,This guide contains implementation and administration processes and procedures for Oracle Sourcing.,https://docs.oracle.com/cd/doc.122/e48967/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48967.pdf
e48968,Sourcing User's Guide,Oracle Sourcing user processes and procedures.,https://docs.oracle.com/cd/doc.122/e48968/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48968.pdf
e49147,Spares Management User Guide,"Provides information for users, administrators, and implementers, of the Oracle Field Service Spares Management application.",https://docs.oracle.com/cd/doc.122/e49147/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49147.pdf
e48785,Strategic Network Optimization Implementation Guide,12.2.2 Release - GA Release September 2013.,https://docs.oracle.com/cd/doc.122/e48785/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48785.pdf
e48786,Strategic Network Optimization Installation Guide,12.2.2 Release - GA Release September 2013.,https://docs.oracle.com/cd/doc.122/e48786/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48786.pdf
e48771,Subledger Accounting Implementation Guide,Describes Oracle Subledger Accounting Implementation and Procedures,https://docs.oracle.com/cd/doc.122/e48771/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48771.pdf
e59066,Succession Planning Implementation and User Guide,Discusses how to how to set up and use Succession Planning functions.,https://docs.oracle.com/cd/doc.122/e59066/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e59066.pdf
e48850,Supplier Management Implementation and Administration Guide,This guide details the implementation and administration processes and considerations for Oracle E-Business Suite Supplier Management.,https://docs.oracle.com/cd/doc.122/e48850/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48850.pdf
e48851,Supplier Management User's Guide,Oracle Supplier Management processes and procedures.,https://docs.oracle.com/cd/doc.122/e48851/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48851.pdf
e49080,Supplier Ship and Debit Implementation Guide,This guide provides implementation and administration concepts and procedures for Oracle Supplier Ship and Debit.,https://docs.oracle.com/cd/doc.122/e49080/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49080.pdf
e49081,Supplier Ship and Debit User Guide,This guide describes the user processes and procedures for Oracle Supplier Ship and Debit.,https://docs.oracle.com/cd/doc.122/e49081/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49081.pdf
e49151,Telecommunications Billing Integrator Implementation Guide,This guide describes implementation processes and procedures for Oracle Telecommunications Billing Integrator.,https://docs.oracle.com/cd/doc.122/e49151/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49151.pdf
e49084,Telecommunications Service Ordering Process Guide,This guide provides the processes and procedures for Oracle Telecommunications Service Ordering.,https://docs.oracle.com/cd/doc.122/e49084/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49084.pdf
e49091,Telephony Adapter SDK Developers Reference Guide,This guide contains developer reference for Oracle Telephony Adapter Software Development Kit (SDK).,https://docs.oracle.com/cd/doc.122/e49091/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49091.pdf
e49023,TeleSales Implementation Guide,This guide provides implementation processes and procedures for Oracle TeleSales.,https://docs.oracle.com/cd/doc.122/e49023/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49023.pdf
e49020,TeleSales User Guide,This guide describes the user processes and procedures for Oracle TeleSales.,https://docs.oracle.com/cd/doc.122/e49020/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e49020.pdf
e48987,TeleService Implementation and User Guide,Provides the information to implement and use Oracle TeleService. Includes information about the Oracle Service Command Center.,https://docs.oracle.com/cd/doc.122/e48987/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48987.pdf
e48989,Territory Manager Implementation Guide,This guide details the implementation processes and procedures for Oracle Territory Manager.,https://docs.oracle.com/cd/doc.122/e48989/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48989.pdf
e48991,Territory Manager User Guide,This guide details the user processes and procedures for Oracle Territory Manager.,https://docs.oracle.com/cd/doc.122/e48991/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e48991.pdf
e59070,Time & Labor Implementation and User Guide,Oracle Time & Labor Implementation and User Guide,https://docs.oracle.com/cd/doc.122/e59070/toc.htm,ok,https://docs.oracle.com/cd/doc.122/e59070.pdf
